accuracy,loss,val_accuracy,val_loss
0.5093500018119812,0.6931271553039551,0.5271999835968018,0.6928833723068237
0.5174000263214111,0.6924223303794861,0.5267999768257141,0.6919240355491638
0.6090499758720398,0.650715708732605,0.7111999988555908,0.5895282030105591
0.8253999948501587,0.41850361227989197,0.8384000062942505,0.3740886449813843
0.9081500172615051,0.24675241112709045,0.8755999803543091,0.31553080677986145
0.9410499930381775,0.17005829513072968,0.8791999816894531,0.31766238808631897
0.9652000069618225,0.11250457912683487,0.8712000250816345,0.35935795307159424
0.978600025177002,0.07620473951101303,0.8758000135421753,0.41958165168762207
0.9861000180244446,0.05576319620013237,0.8700000047683716,0.45646485686302185
