accuracy,loss,val_accuracy,val_loss
0.8066499829292297,0.416866272687912,0.8669999837875366,0.3135209083557129
0.915149986743927,0.22680415213108063,0.8668000102043152,0.313734233379364
0.9393500089645386,0.16644224524497986,0.8561999797821045,0.3611961305141449
