accuracy,loss,val_accuracy,val_loss
0.8019999861717224,0.42659008502960205,0.8392000198364258,0.36248934268951416
0.9207000136375427,0.22813668847084045,0.8736000061035156,0.3075532019138336
0.9522500038146973,0.14507271349430084,0.8677999973297119,0.34526851773262024
0.9728999733924866,0.09300614893436432,0.8618000149726868,0.4138670265674591
0.9828500151634216,0.06395742297172546,0.8519999980926514,0.47313472628593445
