,accuracy,loss,val_accuracy,val_loss
0,0.17749999463558197,2.637775182723999,0.24500000476837158,2.4143431186676025
1,0.25165000557899475,2.4178078174591064,0.303600013256073,2.2572555541992188
2,0.2758750021457672,2.337752342224121,0.31610000133514404,2.2025997638702393
3,0.2903999984264374,2.2802445888519287,0.3319999873638153,2.1569032669067383
4,0.3020249903202057,2.240405321121216,0.3452000021934509,2.114485263824463
5,0.31587499380111694,2.20214581489563,0.35190001130104065,2.1075997352600098
6,0.3236750066280365,2.1769559383392334,0.3587000072002411,2.0672225952148438
7,0.329925000667572,2.156270980834961,0.37779998779296875,2.0237231254577637
8,0.33787500858306885,2.1335034370422363,0.3702000081539154,2.0293807983398438
9,0.3387500047683716,2.1219801902770996,0.3781999945640564,2.000128984451294
10,0.3455750048160553,2.1053214073181152,0.38449999690055847,1.9793989658355713
11,0.3495999872684479,2.091872453689575,0.38040000200271606,1.9820480346679688
12,0.35499998927116394,2.0753278732299805,0.38749998807907104,1.9627881050109863
13,0.35507500171661377,2.07438063621521,0.39559999108314514,1.9362854957580566
14,0.3574250042438507,2.0618374347686768,0.3970000147819519,1.940030813217163
15,0.3659000098705292,2.04892635345459,0.3806000053882599,2.0011565685272217
16,0.3636249899864197,2.0497395992279053,0.40720000863075256,1.9206414222717285
17,0.36579999327659607,2.0389487743377686,0.3781000077724457,1.9980542659759521
18,0.36910000443458557,2.0281708240509033,0.39980000257492065,1.9173089265823364
19,0.3697749972343445,2.0255484580993652,0.41190001368522644,1.8936984539031982
20,0.37459999322891235,2.0091662406921387,0.40959998965263367,1.890962839126587
21,0.3760499954223633,2.0103862285614014,0.4172999858856201,1.8690564632415771
22,0.37697499990463257,2.00342059135437,0.4043999910354614,1.9053888320922852
23,0.3749000132083893,2.0013797283172607,0.4180000126361847,1.8789992332458496
24,0.3778499960899353,1.9945169687271118,0.42570000886917114,1.8555997610092163
25,0.3809249997138977,1.9872493743896484,0.4171999990940094,1.8636894226074219
26,0.3794249892234802,1.9832206964492798,0.4205000102519989,1.867865800857544
27,0.38532501459121704,1.9799963235855103,0.4153999984264374,1.8819175958633423
28,0.38612499833106995,1.9735023975372314,0.4253999888896942,1.8405838012695312
29,0.38519999384880066,1.978423833847046,0.42660000920295715,1.8310853242874146
30,0.3858500123023987,1.9641693830490112,0.41780000925064087,1.8542900085449219
31,0.3908750116825104,1.9656343460083008,0.41119998693466187,1.875628113746643
32,0.39274999499320984,1.956574559211731,0.4239000082015991,1.8599900007247925
33,0.39114999771118164,1.9562067985534668,0.423799991607666,1.8632972240447998
34,0.388949990272522,1.9584790468215942,0.4214000105857849,1.8662819862365723
35,0.3946250081062317,1.9522640705108643,0.42480000853538513,1.8519023656845093
36,0.39489999413490295,1.9480066299438477,0.43149998784065247,1.8264827728271484
37,0.3959749937057495,1.9447495937347412,0.4219000041484833,1.8668277263641357
38,0.39524999260902405,1.9426040649414062,0.43459999561309814,1.8239191770553589
39,0.3953000009059906,1.9382537603378296,0.4194999933242798,1.859560489654541
40,0.40037500858306885,1.9248530864715576,0.4309000074863434,1.8208733797073364
41,0.39785000681877136,1.932663917541504,0.4269999861717224,1.8408478498458862
42,0.4012500047683716,1.9298292398452759,0.42730000615119934,1.8374181985855103
43,0.400299996137619,1.9266488552093506,0.42640000581741333,1.8436070680618286
44,0.3989750146865845,1.9252609014511108,0.4268999993801117,1.8376424312591553
45,0.4030250012874603,1.9229280948638916,0.42809998989105225,1.8431127071380615
46,0.400175005197525,1.921770691871643,0.4242999851703644,1.8595365285873413
47,0.4030500054359436,1.9176915884017944,0.4343999922275543,1.8209744691848755
48,0.4026249945163727,1.920052170753479,0.4431000053882599,1.7782832384109497
49,0.40562498569488525,1.9075177907943726,0.4375,1.802049994468689
50,0.4065749943256378,1.90951406955719,0.4453999996185303,1.7900605201721191
51,0.40597501397132874,1.9124261140823364,0.4377000033855438,1.8089128732681274
52,0.4080750048160553,1.9057681560516357,0.4397999942302704,1.8101181983947754
53,0.40997499227523804,1.9072473049163818,0.44020000100135803,1.8007632493972778
54,0.4071750044822693,1.9059345722198486,0.4336000084877014,1.8259564638137817
55,0.40869998931884766,1.9015589952468872,0.43549999594688416,1.8180712461471558
56,0.4073750078678131,1.9048998355865479,0.448199987411499,1.7620998620986938
57,0.4119499921798706,1.8973952531814575,0.42969998717308044,1.8313865661621094
58,0.4092999994754791,1.8992888927459717,0.4413999915122986,1.7945287227630615
59,0.41062501072883606,1.8965716361999512,0.43140000104904175,1.807569146156311
60,0.41214999556541443,1.8952749967575073,0.44519999623298645,1.7750978469848633
61,0.41427499055862427,1.8922433853149414,0.44839999079704285,1.7842053174972534
62,0.4135249853134155,1.8909056186676025,0.4429999887943268,1.804020881652832
63,0.4126250147819519,1.8871586322784424,0.444599986076355,1.7875906229019165
64,0.4083249866962433,1.893883228302002,0.4528000056743622,1.7718404531478882
65,0.4098750054836273,1.8854169845581055,0.4341000020503998,1.8319976329803467
66,0.41372498869895935,1.8841949701309204,0.4447000026702881,1.807558536529541
67,0.4138000011444092,1.8874413967132568,0.4453999996185303,1.7824740409851074
68,0.4130750000476837,1.8899552822113037,0.44279998540878296,1.7830137014389038
69,0.41780000925064087,1.879896640777588,0.4514999985694885,1.7689757347106934
70,0.41522499918937683,1.8841484785079956,0.44920000433921814,1.7845327854156494
71,0.4159500002861023,1.8744508028030396,0.44690001010894775,1.7771916389465332
