,accuracy,loss,val_accuracy,val_loss
0,0.20514999330043793,2.590413808822632,0.2623000144958496,2.431699752807617
1,0.25690001249313354,2.4287824630737305,0.296999990940094,2.311495780944824
2,0.27434998750686646,2.369133949279785,0.30379998683929443,2.2847368717193604
3,0.2859250009059906,2.3269169330596924,0.32359999418258667,2.2149434089660645
4,0.2932499945163727,2.299577474594116,0.32420000433921814,2.206195831298828
5,0.29714998602867126,2.279995918273926,0.33070001006126404,2.1802871227264404
6,0.303974986076355,2.2626307010650635,0.3294000029563904,2.177902936935425
7,0.30915001034736633,2.2412869930267334,0.3440000116825104,2.1627392768859863
8,0.31255000829696655,2.232741117477417,0.3361000120639801,2.1832456588745117
9,0.3171750009059906,2.218968629837036,0.35440000891685486,2.1076533794403076
10,0.31927499175071716,2.208740711212158,0.3546000123023987,2.105463743209839
11,0.32330000400543213,2.1964287757873535,0.35120001435279846,2.1276872158050537
12,0.3235749900341034,2.191763162612915,0.3598000109195709,2.098465919494629
13,0.326449990272522,2.1863973140716553,0.35359999537467957,2.1085634231567383
14,0.3307499885559082,2.1794180870056152,0.36399999260902405,2.0706801414489746
15,0.33137500286102295,2.162416458129883,0.3603000044822693,2.103874921798706
16,0.3353999853134155,2.1585612297058105,0.3662000000476837,2.065563917160034
17,0.3347249925136566,2.157219171524048,0.3650999963283539,2.0774130821228027
18,0.33550000190734863,2.1544482707977295,0.34869998693466187,2.12198543548584
19,0.33559998869895935,2.1531922817230225,0.3598000109195709,2.112408399581909
20,0.34002500772476196,2.1477413177490234,0.374099999666214,2.041903495788574
21,0.3391000032424927,2.1434669494628906,0.3610000014305115,2.073390245437622
22,0.3417249917984009,2.1407711505889893,0.3869999945163727,2.0132486820220947
23,0.34462499618530273,2.133918523788452,0.36880001425743103,2.068341016769409
24,0.34337499737739563,2.134392499923706,0.35910001397132874,2.0842490196228027
25,0.3420499861240387,2.1314854621887207,0.376800000667572,2.0478012561798096
26,0.3424749970436096,2.1304996013641357,0.37220001220703125,2.0522611141204834
27,0.3432750105857849,2.132272243499756,0.36550000309944153,2.0743448734283447
28,0.3469249904155731,2.124929666519165,0.3776000142097473,2.012047052383423
29,0.346574991941452,2.121507406234741,0.3714999854564667,2.0416419506073
30,0.3481000065803528,2.117196798324585,0.3831999897956848,2.0125625133514404
31,0.35032498836517334,2.1144330501556396,0.37369999289512634,2.035726547241211
32,0.35257500410079956,2.113490343093872,0.36419999599456787,2.0835397243499756
33,0.34860000014305115,2.116947889328003,0.3806999921798706,2.0293972492218018
34,0.3486500084400177,2.1093227863311768,0.3781000077724457,2.00870680809021
35,0.35132500529289246,2.1090621948242188,0.373199999332428,2.0610508918762207
36,0.35007500648498535,2.1095130443573,0.39160001277923584,1.997194766998291
37,0.3514249920845032,2.10038161277771,0.3871000111103058,2.0005438327789307
38,0.3519499897956848,2.1017656326293945,0.37720000743865967,2.059741735458374
39,0.35580000281333923,2.0971336364746094,0.3668999969959259,2.069420576095581
40,0.3543750047683716,2.1006715297698975,0.3700999915599823,2.0382559299468994
41,0.3542500138282776,2.096083164215088,0.3779999911785126,2.047626495361328
42,0.35385000705718994,2.102815628051758,0.38040000200271606,2.006458282470703
43,0.3544749915599823,2.088855743408203,0.3772999942302704,2.027228593826294
44,0.3536750078201294,2.089740514755249,0.4032999873161316,1.955749273300171
45,0.3551500141620636,2.0866942405700684,0.3695000112056732,2.0795445442199707
46,0.3608500063419342,2.0845162868499756,0.367000013589859,2.090406656265259
47,0.35874998569488525,2.083247661590576,0.3813999891281128,2.007457733154297
48,0.35862499475479126,2.08508563041687,0.3765999972820282,2.0308010578155518
49,0.35839998722076416,2.0763049125671387,0.37619999051094055,2.040262460708618
50,0.36285001039505005,2.0785470008850098,0.3856000006198883,2.0007786750793457
51,0.3604249954223633,2.0768682956695557,0.3684999942779541,2.086986541748047
52,0.3601750135421753,2.0724077224731445,0.38339999318122864,1.9994747638702393
53,0.3621250092983246,2.070791482925415,0.39430001378059387,1.9934804439544678
54,0.36192500591278076,2.0757672786712646,0.38260000944137573,2.004582405090332
55,0.35942500829696655,2.074460506439209,0.39089998602867126,1.9871933460235596
56,0.3586750030517578,2.078160524368286,0.3732999861240387,2.057734727859497
57,0.35945001244544983,2.0723533630371094,0.3862000107765198,2.005113124847412
58,0.3632250130176544,2.0706961154937744,0.36719998717308044,2.1136951446533203
59,0.36079999804496765,2.072181463241577,0.3776000142097473,2.033735752105713
