accuracy,loss,val_accuracy,val_loss
0.8003000020980835,0.42221587896347046,0.8673999905586243,0.31063443422317505
0.9114500284194946,0.23177334666252136,0.8773999810218811,0.29598164558410645
0.9343500137329102,0.1755787432193756,0.8687999844551086,0.3179491460323334
0.9508000016212463,0.13986638188362122,0.8672000169754028,0.3561010956764221
0.9671499729156494,0.0992264375090599,0.857200026512146,0.4937455952167511
