accuracy,loss,val_accuracy,val_loss
0.8030499815940857,0.39669376611709595,0.8795999884605408,0.2783951759338379
0.9027000069618225,0.24498935043811798,0.8730000257492065,0.31786131858825684
0.9486500024795532,0.1418858766555786,0.8690000176429749,0.3338913023471832
0.9731000065803528,0.08515685051679611,0.8618000149726868,0.41655945777893066
